review_status,decision_kind,old_bank_deposit_id,new_bank_deposit_id,deposit_date,amount,memo,prior_reason,prior_note,owner_exclusion_reason,owner_inclusion_descriptor
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_7f3d66bdc664f5f635967e46,bdep_b3485eb75ed3fcefee95043a,10/21/2025,76365.75,ONLINE TRANSFER FROM THE WILDFLOWER FOUNDATION REF #IB0VDBPQP5 COMMERCIAL BUSINESS CHECKIN SEP 25 REIMBURSEMENT NO PAYRO,intercompany_transfer,reviewed: internal online transfer csp/payroll/nonpayroll (0176),,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_7fd2c913819d2794f0f0a838,bdep_38c39181b352e267cd7e2056,6/25/2020,33.68,STRIPE           TRANSFER          ST-W8E7F6G0A6F8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_848d1eda84af078fd9d21ba1,bdep_4134ffddcecf0f937b60cd82,11/24/2023,1933.05,EWALLET - DIVVYP HIST RTN   231124 tIdxB62FtI7QyR  Wildflower Schools,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_84a401d60ac5c4b6ec7516f0,bdep_26f1cf1b4f4d77f7ff047518,1/4/2019,28.83,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_84c05bbc80aedc757bb5b972,bdep_db2e1e231b098ce706abdcc1,3/1/2019,30,MONEY TRANSFER                          AUTHORIZED ON   03/01 FROM Cameron Leonard                    MN  S0046906055374,intercompany_transfer,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_853af1918fb3675e7d048a05,bdep_4a49a1c3288b283cec0ca531,3/18/2021,548.73,STRIPE           TRANSFER          ST-X6D8Q9R1J4I7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8543cea6187d151329368a82,bdep_b93f579c04696eee2507f006,6/20/2018,3630,Bill.com VoidPaymnt 015PGMBLCDT7RQJ Annette McCarty Bill.com 015PGMBLCDT7RQJ Inv #2,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_85da9ebba3d8d76f782968c8,bdep_092f20b3e79c91863a82a50b,1/22/2018,1604.17,INTUIT PYMT SOLN DEPOSIT 180120 524771997507722 THE WILDFLOWER FOUNDAT,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8622ee3e0a2df030513ed711,bdep_512e995ba9429019db256bec,6/24/2025,3750,The Sunlight Loa Receivable        016RUPVFF3RUXCG 016RUPVFF3RUXCG The Sunlight Loa Bill.com Inv TW,interest,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_867d0c9c87b9415de82783a1,bdep_ea38cb40a5dd11831b7c4341,4/5/2018,5000,Bill.com VoidPaymnt 015CSSASYCRFUTL Weston Stewart SK Consulting Group Bill.com 015C,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_86d39f417ad927dd9a20582d,bdep_fc6eb65beb86c7823c9f3ea5,10/12/2018,28.83,STRIPE TRANSFER X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_878045353608421e38665561,bdep_8d717731a2f874d808f93e7b,12/20/2018,53.1,STRIPE           TRANSFER                          X 201812201,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_87ef7ef83ee284afb01c45f9,bdep_e751f97c795dc7ebf1eb5341,3/17/2020,33.68,STRIPE           TRANSFER          ST-U1P1X3A7I6Z6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_88e07ea63a9edff512ff2429,bdep_269ea5b1cc8dc8ad1f62a7a5,1/31/2020,22.13,ATM CHECK DEPOSIT              ON              01/31 1505 WEST LAKE ST         MINNEAPOLIS   MN  0008573           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8a3c0c1335a15f24e783825e,bdep_903d03a612713dcdfff1a909,9/11/2020,743.7,GUSTO            TAX 548166 200911 6semjos7uqr     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8b17b09ae17daa7630bb3799,bdep_1e753ca23f1f30cdbd05f95a,8/17/2020,496.38,STRIPE           TRANSFER          ST-X4L9E3U8T8Q0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8b621dffac228a37112ba7f8,bdep_34b254634eccc770e6b059a9,4/26/2024,40.57,GUSTO            TLR 597884 240426 6semk104vb8     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8bb5442d15ef3eff2be12423,bdep_cf63128580a25cade9e73e31,3/11/2021,6314.55,STRIPE           TRANSFER          ST-C9Y5L0D5Q3S0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNRESOLVED_needs_research,deposit_exclusion,bdep_8bc92310474a8b1da496f751,bdep_77e06d31b867e423a2d424e0,2/10/2025,7462.36,Minnesota Wildfl Receivable        016JCNQDC3MW3MB 016JCNQDC3MW3MB Minnesota Wildfl Bill.com Multip,membership,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,MULTIPLE_PAYMENT_RESEARCH
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8bf1c087adfa0cddc8852d44,bdep_0c55b25cf368f6373d3c7a5a,7/12/2017,853,ATM CHECK DEPOSIT 07/12 4712 CHICAGO AVE S MINNEAPOLIS MN 5819T 7365,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8c08d8045258d03e6a2f8f79,bdep_cb2d198ad7ea1a3efcd1c2e3,2/9/2024,3750,"The Sunlight Loa Bill.com          025NCPVALBSF8T4 The Sunlight Loan Fund, LLC Bill.com 025NCPVALBS",interest,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8d91b5ee40f1b453f34956ec,bdep_03344d08ebc814be4a2e0177,1/14/2021,2911.2,STRIPE           TRANSFER          ST-L0A2P6Q6I6L3 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8ef387579debc1f7212bc8e2,bdep_f52a600fccf59e7aaa4848af,3/25/2019,485.2,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8f1c203c969142acb01d36dd,bdep_9e08c9fef5b6ac3e1f201b99,3/17/2021,480.2,STRIPE           TRANSFER          ST-T8N5L4E9W1Z0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8fe2935f0482ef3c7ca92e4c,bdep_6f96a307c0f35c73d25861bf,10/31/2019,153.07,STRIPE           TRANSFER          ST-Q7P7E5T3W1P8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_8ff553e3b45a2fb245a8cc6e,bdep_7b697d7ae022392d7514f003,7/18/2025,80693.73,The Sunlight Loa Receivable        016NBSCBU3SSHT1 016NBSCBU3SSHT1 The Sunlight Loa Bill.com Inv 11,loan_repayment,reviewed: affiliated-school loan_repayment (name-confirmed; 0176),,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_900b3c00623f925ba029e38f,bdep_038e442344b319cb1d133533,7/10/2020,656.8,STRIPE           TRANSFER          ST-B0Y6X2E4A0P6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_90489391b76b6ef979a75ba4,bdep_2936f861f642b30109589621,4/4/2024,3750,"The Sunlight Loa Bill.com          014UMKJUKTVQM4G The Sunlight Loan Fund, LLC Bill.com 014UMKJUKTV",loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_904ce3d752e983bf033cdc95,bdep_d011792a465970ba9ffa3a05,3/8/2023,4188,ATM CHECK DEPOSIT              ON              03/08 1505 W Lake St            Minneapolis   MN  0007251           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_91477ce3bef87d519a80d4a6,bdep_0ec8e71742463c9898bd7515,8/16/2022,35500,WT SEQ#54881 THE WILDFLOWER LOAN FUN /ORG=                                            SRF#    OW00002440548120 TRN#22081,intercompany_transfer,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_91fae22772d2afae4478938c,bdep_43ecba5e8328e68c0851a15b,8/12/2019,67.36,STRIPE           TRANSFER          ST-M6O9D8C0M8I8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_939240e4a0f8506264791473,bdep_d16e083963448bb03e238860,5/4/2021,304992.62,WT SEQ153259 THE WILDFLOWER LOAN FUN /ORG=                                            SRF#    0009532124196888 TRN#21050,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNRESOLVED_needs_research,deposit_exclusion,bdep_946a0f01294f805e4588a81d,bdep_28735fac8f5e1d35ca64adf3,6/6/2025,1622.16,Snowdrop Montess Receivable        016FYFGJI3R9HA5 016FYFGJI3R9HA5 Snowdrop Montess Bill.com Multip,membership,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,MULTIPLE_PAYMENT_RESEARCH
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_95658011367beacbd44eb386,bdep_3b20c2c2a3c44d347564c629,6/24/2020,126.81,STRIPE           TRANSFER          ST-J5X7B9J3U5R6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_958ae18a653370df5c7835d5,bdep_32566b559fb5b5b30558cf29,9/4/2019,4.55,STRIPE           TRANSFER          ST-P2W5W4Z3U7E6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_975d88787da29dbda7c80fb4,bdep_64e7aa16823fa8f5fdeece1a,6/26/2019,222.56,STRIPE           TRANSFER          ST-T9U8X0X0O1B8 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_97b19c7e8a544f78f16d43a8,bdep_d98967c40acfde64b69bded5,2/8/2024,12.84,MBI              SETL       240207 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_98e3dd2293f0ccbbdba241d4,bdep_88b01007fa36bf122ec04058,10/29/2018,30000,eDeposit in Branch/Store 10/29/18 09:37:27 AM 1505 W LAKE ST MINNEAPOLIS MN 8945 201810291,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_991bafd9acb4f4ae8b2168fa,bdep_dada722127b9c5ab931e2f27,2/16/2021,19.64,STRIPE           TRANSFER          ST-T8J8Q8A5X1C4 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_993009c855b75c0d442e23fe,bdep_634de6e02fa202af5813ef6a,12/9/2016,1666.67,MOBILE DEPOSIT : REF NUMBER :012090441886,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_99dc79a63b219e89ca7e38e4,bdep_2ca7841eedf3ce17bfc81595,4/16/2025,43056,The Sunlight Loa Receivable        016TPPJVY3PCHMD 016TPPJVY3PCHMD The Sunlight Loa Bill.com Multip,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9a1815dd3a1391a08587395c,bdep_afff9f987671d1fb6cfd0904,7/5/2024,1746.29,ATM CHECK DEPOSIT              ON              07/05 7900 Xerxes Ave S Ste 201 Bloomington   MN  0003968           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9ae847eaffaf9e417638d956,bdep_107035ac6a2770ffe3914b1d,3/29/2021,485.2,STRIPE           TRANSFER          ST-Z7N3H3S0T0J6 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9b649aa6380529a17214e0dc,bdep_dfc630136bc6c257aac67540,6/21/2024,25,MBI              SETL       240619 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9b6eedc6412627b0129e159b,bdep_fd4101d26c6364e069904641,7/24/2020,100,WA DEPT REVENUE  HIST RTN   200724 4929393         THE WILDFLOWER FOUNDAT,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9c82dff034096704d9d60440,bdep_3b636c249c4fbcc5be9f4427,2/24/2021,23.97,STRIPE           TRANSFER          ST-A7C4D9V1Q7T1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9dde78bb48e53ac1fde49c85,bdep_55859a446b1cc48189435e23,6/5/2020,1979.03,STRIPE           TRANSFER          ST-R7Z8W1O4P1T5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9de12c2ea6239423c8703160,bdep_960eb5fd9d5b1739d8510c24,8/28/2019,89.24,MBI              SETL       190827 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9df60b442bd08432bb0ccacb,bdep_f6cb7dbdb0ec093b7755545a,4/17/2019,57.66,STRIPE           TRANSFER          ST-N9W2I4L8Y7I7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9edc5c360a61a6b2a59fc0ef,bdep_f5c4763446669566d355ef53,2/26/2018,1604.17,INTUIT PYMT SOLN DEPOSIT 180224 524771997507722 THE WILDFLOWER FOUNDAT,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9edf308a6cad8530414c6315,bdep_4c404a289963b4d01ed82536,2/18/2021,383.3,STRIPE           TRANSFER          ST-G0C6L3K2S5O5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_9fe63d68e41f52022aa21f0e,bdep_e49368c39bbc96eba59571fb,9/10/2020,142.86,STRIPE           TRANSFER          ST-N5T2Q4C4S1N9 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a145b03f3d35bba1bcf86c40,bdep_a3074a65fedd7fa1c38193b5,2/3/2021,74,GUSTO            HIST RTN   210203 6semjpcbhru     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a15012bba73e4d84b131023b,bdep_d7b3cd4f06463290d10d8b7c,2/6/2019,28.83,STRIPE           TRANSFER                          X,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a16fe5e34c336e46d7ebffd5,bdep_2938f4c79984323faaf6739f,7/2/2021,629.28,GUSTO            TLR 012259 210702 6semjq0l2gd     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a17dd81b2d80718779cc3fd7,bdep_c89aff84b0579886866ca480,12/2/2020,53.1,STRIPE           TRANSFER          ST-N5W7I5U1R5O3 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a1dcdddfa8a1522e534eb139,bdep_5d51777dfde8d1a76d0ed3c1,1/17/2023,12497.26,225 South 6th St PAYMENTS   230116 4FNTM6011323138 NTE*ZZZ*4FNTM6\,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a1e642be662e6e4634cc7f04,bdep_2461380420816bcffa079acc,9/25/2019,20,MBI              SETL       190924 MED-I-BANK      MED-I-BANK,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a1f8c1052f1817d1d7bea00a,bdep_bfddbfbecb6d0ff74abc159b,7/27/2020,694.93,STRIPE           TRANSFER          ST-S6O0W9W4H6D0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a32321114f1cb19b001f9d57,bdep_a7243460833609d4e85a9e56,7/7/2025,19539.19,ATM CHECK DEPOSIT              ON              07/04 1505 W Lake St            Minneapolis   MN  0008587           ATM I,intercompany_transfer,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a37d23597b8b2eb2abbcd8ec,bdep_dd7579f22525a08f503ba817,12/11/2019,33.68,STRIPE           TRANSFER          ST-X2F1G9P3B5M5 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a3937726c9c08a2295f84317,bdep_d81038e44c2a77393ed2bb9c,3/1/2022,212.5,Morgan Stanley   ACH CREDIT 220228 10120855310jf3y The Wildflower Foundat,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a39e937ce5bc3d3da09a4eb0,bdep_68f98fb97a5aaea2e8819763,9/16/2021,514.88,GUSTO            TLR 341786 210916 6semjqcnn3r     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a5ac39b92ccc3c22ce58afb3,bdep_e799327440fb91a2cb19fa1a,4/14/2017,853,ATM CHECK DEPOSIT 04/14 4712 CHICAGO AVE S MINNEAPOLIS MN 5819T 7365,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a8a3ee3e25b38b8f00891607,bdep_4ef280e1d597136f79900a25,4/9/2026,12380.84,SSBTRUSTOPS      HIST RTN   260409                 THE WILDFLOWER,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a8e562fdcdf9ef3860cad1ae,bdep_f97d02fa25fe7476bcf11d1d,9/6/2024,170.12,GUSTO            TLR 583042 240906 6semk25qtmr     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_a8e64571bbe1d895cc243955,bdep_c0c0c0a10e65551ca100ecb0,12/19/2018,193.9,STRIPE           TRANSFER                          X 201812191,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_aaa692dd4baf0352e22fe3ce,bdep_d03252e6c1143d9b2410548b,3/19/2021,92.87,STRIPE           TRANSFER          ST-Z4G0A9N6P4D7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_aac4284a20cda3082bbbd971,bdep_289998446bd121ae7f685872,3/20/2023,119.58,ATM CHECK DEPOSIT              ON              03/20 1505 W Lake St            Minneapolis   MN  0008676           ATM I,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_abedf8a2a41355e001d59e49,bdep_b8bb72b572ddfec4212de275,9/25/2019,178.09,STRIPE           TRANSFER          ST-Z3C7X9H1Z6A1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ac4eb77481e01fd62e2e4a33,bdep_5b72dc9231aeefecf553da13,6/3/2020,712.48,STRIPE           TRANSFER          ST-L3A7P6O9U2M2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ac6b0325458cf93a16b9c785,bdep_04317e3084f8f4d1171b9109,7/28/2020,528.17,STRIPE           TRANSFER          ST-A0S9F3H4X0T1 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ac8b3cd5302a635aa35386f8,bdep_d559635b9826d543472fe316,8/25/2020,47.65,STRIPE           TRANSFER          ST-L5U3E9M5W6N2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_aca8fc9c641ad8ec8597e715,bdep_183a8d5a6730def398cb9eee,12/5/2019,456.37,STRIPE           TRANSFER          ST-E8O6I4X9T2D2 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_adaaeb74e992291b60952f88,bdep_8b87df8b44b9d1d3692f9a87,1/31/2022,250,Morgan Stanley   ACH CREDIT 220128 101208553102jno The Wildflower Foundat,loan,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_adb3e674a20cd1b3f0d7940f,bdep_18e65ad6ded8bdb3b8dba812,4/27/2021,783.35,GUSTO            TLR 955479 210427 6semjpn3kus     The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ae0f25a951157ff105aec243,bdep_4d3f665c503e5c1da61aa87a,4/16/2020,33.68,STRIPE           TRANSFER          ST-E0Y4J1U5H6A0 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_ae56d7a7225129d67d0e9415,bdep_333d43b495b84ffe35bc383a,9/30/2020,12.62,KYEmploymt       HIST RTN   200930 502-875-3733    The Wildflower Foundat,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_af78fd8878092c59c8fcf637,bdep_ff375b3857bc4739cd4bdf58,3/7/2018,967.11,ALERUS PLAN FUND 18064D724F382 THE WILDFLOWER FOUNDAT,expense_refund,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_af91cc6c828b17883217fc50,bdep_dc6ac1c56cb65fb453fd6acc,10/9/2025,3750,The Sunlight Loa Receivable        016WFWHMH3VTZ6N 016WFWHMH3VTZ6N The Sunlight Loa Bill.com Inv TW,interest,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b1d7e8bcb504eaa7d609e6c4,bdep_0fd2ce3324cfd0ef17a6e690,11/23/2018,193.6,STRIPE           TRANSFER                          X 201811231,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b3b2ecf5e77dae6d874c237a,bdep_74dc42f14dd65399b45ad052,5/6/2019,28.83,STRIPE           TRANSFER          ST-N4M4E7W8K6I4 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
UNCATEGORIZED_prior_exclusion_not_reapplied,deposit_exclusion,bdep_b45df39bcacd721989aec7be,bdep_9a10199a4b9e3e11cdb3498d,9/8/2020,33.68,STRIPE           TRANSFER          ST-T8A8J1T2A0A7 THE WILDFLOWER FOUNDAT,earned_income,"reviewed: componentless deposit, all QB accounts non-donation (0185)",,
