bank_deposit_id,deposit_amount,deposit_date,deposit_memo,reason,decision_source,created_by_user_id,note,qbo_accounts,qbo_payers,qbo_evidence
"bdep_caddc07899dec1db2ff6e5ce","162.10","2025-10-07T00:00:00.000Z","GUSTO PAYROLL    TAX 355025 251007 6semk64gp4v     The Wildflower Foundat","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7010.4 Payroll:3.Benefits:Payroll Taxes | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_ozK0Kzae9ih4UkI-mpLU4"",""staged_payment_id"":""ozK0Kzae9ih4UkI-mpLU4"",""qb_deposit_id"":""36517"",""qb_entity_type"":""deposit"",""qb_entity_id"":""36517"",""amount"":""162.10"",""date_received"":""2025-10-07T00:00:00.000Z"",""accounts"":[""7010.4 Payroll:3.Benefits:Payroll Taxes"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""GUSTO PAYROLL    TAX 355025 251007 6semk64gp4v     The Wildflower Foundat""}]"
"bdep_caeb06e3cee93db5d19478d1","43.75","2020-09-29T00:00:00.000Z","INTUIT PYMT SOLN HIST RTN   200929 524771997507722 THE WILDFLOWER FOUNDAT","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7003 All Other Expenditures:Bank Charges | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_dWX7lGlLeJoSTaN3-yayi"",""staged_payment_id"":""dWX7lGlLeJoSTaN3-yayi"",""qb_deposit_id"":""13685"",""qb_entity_type"":""deposit"",""qb_entity_id"":""13685"",""amount"":""43.75"",""date_received"":""2020-09-29T00:00:00.000Z"",""accounts"":[""7003 All Other Expenditures:Bank Charges"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted):Foundation Operations (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""INTUIT PYMT SOLN HIST RTN   200929 524771997507722 THE WILDFLOWER FOUNDAT""}]"
"bdep_cb7f65bf7bab005c9d934618","485.20","2019-07-18T00:00:00.000Z","STRIPE           TRANSFER          ST-K6N6R5E3H5T5 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_S6N0sDn7Mq9_iz6hM9xB9"",""staged_payment_id"":""S6N0sDn7Mq9_iz6hM9xB9"",""qb_deposit_id"":""8310"",""qb_entity_type"":""deposit"",""qb_entity_id"":""8310"",""amount"":""485.20"",""date_received"":""2019-07-18T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Existing School Support (deleted)""],""raw_reference"":""STRIPE           TRANSFER          ST-K6N6R5E3H5T5 THE WILDFLOWER FOUNDAT"",""line_description"":""STRIPE           TRANSFER          ST-K6N6R5E3H5T5 THE WILDFLOWER FOUNDAT"",""transaction_memo"":""STRIPE           TRANSFER          ST-K6N6R5E3H5T5 THE WILDFLOWER FOUNDAT""}]"
"bdep_cc35b4f5c7a777d7980e5873","81.93","2018-10-24T00:00:00.000Z","STRIPE           TRANSFER                          X 201810241","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_H2cc8n1dEm4AGvkqcvNEl"",""staged_payment_id"":""H2cc8n1dEm4AGvkqcvNEl"",""qb_deposit_id"":""4909"",""qb_entity_type"":""deposit"",""qb_entity_id"":""4909"",""amount"":""81.93"",""date_received"":""2018-10-24T00:00:00.000Z"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""STRIPE           TRANSFER                          X 201810241"",""line_description"":""STRIPE           TRANSFER                          X 201810241"",""transaction_memo"":""STRIPE           TRANSFER                          X 201810241""}]"
"bdep_cc64afff27a1820b0223a274","11600.00","2023-06-22T00:00:00.000Z","Bill.com         Receivable        016SPVLRJ2OTW33        Aster (c) Bill.com 016SPVLRJ2OTW33 Inv #7","membership","rule_derived","","reviewed: affiliated-school membership (name-confirmed; 0176)","1503 Pledges/Services Receivable","Aster Montessori School Inc","[{""source"":""bank_deposit_qbo_register"",""id"":""bdqr_bdep_cc64afff27a1820b0223a274"",""bank_transaction_id"":""bnk_e253efcb6d33d4893a53df3a"",""amount"":""11600.00"",""txn_date"":""2023-06-22T00:00:00.000Z"",""txn_type"":""Payment"",""payer"":""Aster Montessori School Inc"",""accounts"":[""1503 Pledges/Services Receivable""],""reconciliation_status"":""Reconciled""}]"
"bdep_ccf4afe7bcbcca4716812fa6","3731.18","2025-04-28T00:00:00.000Z","Minnesota Wildfl Receivable        016EAZMYM3PQGXM 016EAZMYM3PQGXM Minnesota Wildfl Bill.com Inv 15","membership","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","Network Membership Fees (School SItes)","Minnesota Wildflower Montessori School","[{""source"":""deposit_qbo_components"",""id"":""dqc_woZ5XM89lcgn1H7b2xMlx"",""staged_payment_id"":""woZ5XM89lcgn1H7b2xMlx"",""qb_deposit_id"":""33559"",""qb_entity_type"":""payment"",""qb_entity_id"":""33067"",""amount"":""3731.18"",""date_received"":""2025-04-25T00:00:00.000Z"",""payer"":""Minnesota Wildflower Montessori School"",""accounts"":[""Network Membership Fees (School SItes)""],""items"":[""School Contributions""],""raw_reference"":""P25042401 - 8167280"",""line_description"":""Inv 15-TWF"",""transaction_memo"":""Inv 15-TWF""}]"
"bdep_ce3fa5347b8a6c20728f5ed0","868.27","2019-05-10T00:00:00.000Z","COBRA TRUST ACCT BASICPacif                        COBRA REMIT","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_iAXYAMrHgmYVx6COpFEdN"",""staged_payment_id"":""iAXYAMrHgmYVx6COpFEdN"",""qb_deposit_id"":""7483"",""qb_entity_type"":""deposit"",""qb_entity_id"":""7483"",""amount"":""868.27"",""date_received"":""2019-05-10T00:00:00.000Z"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Overhead (deleted)""],""raw_reference"":""COBRA TRUST ACCT BASICPacif                        COBRA REMIT"",""line_description"":""COBRA TRUST ACCT BASICPacif                        COBRA REMIT"",""transaction_memo"":""COBRA TRUST ACCT BASICPacif                        COBRA REMIT""}]"
"bdep_ce5ce4cd8f8ad6e88ff090f8","813.28","2020-07-14T00:00:00.000Z","STRIPE           TRANSFER          ST-G6M5O0I5D8P7 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_G7Wz6-eK0oFmzMQ9HSlvp"",""staged_payment_id"":""G7Wz6-eK0oFmzMQ9HSlvp"",""qb_deposit_id"":""12892"",""qb_entity_type"":""deposit"",""qb_entity_id"":""12892"",""amount"":""813.28"",""date_received"":""2020-07-14T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-G6M5O0I5D8P7 THE WILDFLOWER FOUNDAT""}]"
"bdep_ceb48f77260093a2ee661905","35.00","2019-11-27T00:00:00.000Z","Eventbrite, INC. EDI PYMNTS        3-11254579      RMR*IV*81073871131**35*35\","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7038 All Other Expenditures:Wildflower Hosted Trainings | BUSINESS CHECKING (XXXXXX 8945)","Misc Customer","[{""source"":""deposit_qbo_components"",""id"":""dqc_p6X4I0ZNuhbUlp1hoFPE0"",""staged_payment_id"":""p6X4I0ZNuhbUlp1hoFPE0"",""qb_deposit_id"":""9828"",""qb_entity_type"":""deposit"",""qb_entity_id"":""9828"",""amount"":""35.00"",""date_received"":""2019-11-27T00:00:00.000Z"",""payer"":""Misc Customer"",""accounts"":[""7038 All Other Expenditures:Wildflower Hosted Trainings"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted):Teacher Leader Cultivation (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""Eventbrite, INC. EDI PYMNTS        3-11254579      RMR*IV*81073871131**35*35\\""}]"
"bdep_cf0e11ab132d802f1e7fdc09","178.49","2024-08-29T00:00:00.000Z","ESSP             HIST RTN   240829 797974        1             333487The","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7010.4 Payroll:3.Benefits:Payroll Taxes | BUSINESS CHECKING (XXXXXX 8945)","5e","[{""source"":""deposit_qbo_components"",""id"":""dqc_LwayFGeYC_S5vTymQS_Ld"",""staged_payment_id"":""LwayFGeYC_S5vTymQS_Ld"",""qb_deposit_id"":""30434"",""qb_entity_type"":""deposit"",""qb_entity_id"":""30434"",""amount"":""178.49"",""date_received"":""2024-08-29T00:00:00.000Z"",""payer"":""5e"",""accounts"":[""7010.4 Payroll:3.Benefits:Payroll Taxes"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""ESSP             HIST RTN   240829 797974        1             333487The""}]"
"bdep_d03b27eaccfae5314bdf5bf0","24750.00","2025-10-03T00:00:00.000Z","ONLINE TRANSFER REPAY TWF FOR LOAN TO FLOR DE LOTO 091725 REF #BB0V5TGNF7","loan","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","1600 Loans to Schools | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_IsOaBsFroFefuU5chj0RL"",""staged_payment_id"":""IsOaBsFroFefuU5chj0RL"",""qb_deposit_id"":""36537"",""qb_entity_type"":""deposit"",""qb_entity_id"":""36537"",""amount"":""24750.00"",""date_received"":""2025-10-03T00:00:00.000Z"",""accounts"":[""1600 Loans to Schools"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""ONLINE TRANSFER REPAY TWF FOR LOAN TO FLOR DE LOTO 091725 REF #BB0V5TGNF7""}]"
"bdep_d1719541c6e94692080dc3fc","552.48","2023-07-14T00:00:00.000Z","BASIC            BASICCOBRA 230714                 The Wildflower Foundat","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_nsL7t-w0eaVGgMDgpFjvB"",""staged_payment_id"":""nsL7t-w0eaVGgMDgpFjvB"",""qb_deposit_id"":""25473"",""qb_entity_type"":""deposit"",""qb_entity_id"":""25473"",""amount"":""552.48"",""date_received"":""2023-07-14T00:00:00.000Z"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""BASIC            BASICCOBRA 230714                 The Wildflower Foundat""}]"
"bdep_d1c57115a09b71633f3d3e06","853.00","2017-02-02T00:00:00.000Z","ATM CHECK DEPOSIT 02/02 1505 WEST LAKE ST MINNEAPOLIS MN 6993M 7365","loan","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","1600 Loans to Schools | BUSINESS CHECKING (XXXXXX 8945)","Snowdrop","[{""source"":""deposit_qbo_components"",""id"":""dqc_WkIiSRrg6mlIiqIaLiBIS"",""staged_payment_id"":""WkIiSRrg6mlIiqIaLiBIS"",""qb_deposit_id"":""587"",""qb_entity_type"":""deposit"",""qb_entity_id"":""587"",""amount"":""853.00"",""date_received"":""2017-02-02T00:00:00.000Z"",""payer"":""Snowdrop"",""accounts"":[""1600 Loans to Schools"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""ATM CHECK DEPOSIT 02/02 1505 WEST LAKE ST MINNEAPOLIS MN 6993M 7365"",""line_description"":""ATM CHECK DEPOSIT 02/02 1505 WEST LAKE ST MINNEAPOLIS MN 6993M 7365"",""transaction_memo"":""ATM CHECK DEPOSIT 02/02 1505 WEST LAKE ST MINNEAPOLIS MN 6993M 7365""}]"
"bdep_d22baa44f5c786665d16fe23","67.06","2019-07-03T00:00:00.000Z","STRIPE           TRANSFER          ST-D3X6Z8P8R5R2 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_bGLhbVIaNoxLLs37tjQXQ"",""staged_payment_id"":""bGLhbVIaNoxLLs37tjQXQ"",""qb_deposit_id"":""7802"",""qb_entity_type"":""deposit"",""qb_entity_id"":""7802"",""amount"":""67.06"",""date_received"":""2019-07-03T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Existing School Support (deleted)""],""raw_reference"":""STRIPE           TRANSFER          ST-D3X6Z8P8R5R2 THE WILDFLOWER FOUNDAT"",""line_description"":""STRIPE           TRANSFER          ST-D3X6Z8P8R5R2 THE WILDFLOWER FOUNDAT"",""transaction_memo"":""STRIPE           TRANSFER          ST-D3X6Z8P8R5R2 THE WILDFLOWER FOUNDAT""}]"
"bdep_d22d1c4d9a646a84cc38e0ad","4990.56","2026-02-04T00:00:00.000Z","Wildflower New Y Receivable        016CSMHVA3ZYINJ 016CSMHVA3ZYINJ Wildflower New Y Bill.com Inv TW","membership","rule_derived","","reviewed: affiliated-school membership (name-confirmed; 0176)","1503 Pledges/Services Receivable","Wildflower New York Charter School","[{""source"":""bank_deposit_qbo_register"",""id"":""bdqr_bdep_d22d1c4d9a646a84cc38e0ad"",""bank_transaction_id"":""bnk_24d42f77db8efd0f889f66d5"",""amount"":""4990.56"",""txn_date"":""2026-02-03T00:00:00.000Z"",""txn_type"":""Payment"",""ref_no"":""P26020202 - 5145722"",""payer"":""Wildflower New York Charter School"",""accounts"":[""1503 Pledges/Services Receivable""],""memo"":""Inv TWF-SL InvoiceQ13"",""reconciliation_status"":""Reconciled""}]"
"bdep_d28536f3e9b1b42cff829f64","49.64","2021-03-26T00:00:00.000Z","STRIPE           TRANSFER          ST-O1X0I9B3U9E1 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc__GVh_xwhGmdwnU1kBzWgI"",""staged_payment_id"":""_GVh_xwhGmdwnU1kBzWgI"",""qb_deposit_id"":""15239"",""qb_entity_type"":""deposit"",""qb_entity_id"":""15239"",""amount"":""49.64"",""date_received"":""2021-03-26T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-O1X0I9B3U9E1 THE WILDFLOWER FOUNDAT""}]"
"bdep_d30826319aa413c245a60cbc","423.30","2019-06-07T00:00:00.000Z","ATM CHECK DEPOSIT              ON              06/07 1505 WEST LAKE ST         MINNEAPOLIS   MN  0003625           ATM ID 6991L    CARD 7365","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7016 All Other Expenditures:Transportation, Hotel & Housing Costs | BUSINESS CHECKING (XXXXXX 8945)","","[{""source"":""deposit_qbo_components"",""id"":""dqc_YSNwYaN0xtApu9Kh56qqS"",""staged_payment_id"":""YSNwYaN0xtApu9Kh56qqS"",""qb_deposit_id"":""7593"",""qb_entity_type"":""deposit"",""qb_entity_id"":""7593"",""amount"":""423.30"",""date_received"":""2019-06-07T00:00:00.000Z"",""accounts"":[""7016 All Other Expenditures:Transportation, Hotel & Housing Costs"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Existing School Support (deleted)""],""raw_reference"":""ATM CHECK DEPOSIT              ON              06/07 1505 WEST LAKE ST         MINNEAPOLIS   MN  0003625           ATM ID 6991L    CARD 7365 - Negative credit to EE for a flight that was reimbursed but then refundes."",""line_description"":""ATM CHECK DEPOSIT              ON              06/07 1505 WEST LAKE ST         MINNEAPOLIS   MN  0003625           ATM ID 6991L    CARD 7365 - Negative credit to EE for a flight that was reimbursed but then refundes."",""transaction_memo"":""ATM CHECK DEPOSIT              ON              06/07 1505 WEST LAKE ST         MINNEAPOLIS   MN  0003625           ATM ID 6991L    CARD 7365 - Negative credit to EE for a flight that was reimbursed but then refundes.""}]"
"bdep_d3bc63b6903f8b968b47bdbb","410.20","2021-10-07T00:00:00.000Z","BUSINESS CHECKIN Expensify  000000 R30863672       BUSINESS CHECKING","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","7032 All Other Expenditures:Tech Hardware | BUSINESS CHECKING (XXXXXX 8945)","ben.talberg@wildflowerschools.org (deleted)","[{""source"":""deposit_qbo_components"",""id"":""dqc_fuBCLilI9NIEfj7UuxQnz"",""staged_payment_id"":""fuBCLilI9NIEfj7UuxQnz"",""qb_deposit_id"":""17734"",""qb_entity_type"":""deposit"",""qb_entity_id"":""17734"",""amount"":""410.20"",""date_received"":""2021-10-07T00:00:00.000Z"",""payer"":""ben.talberg@wildflowerschools.org (deleted)"",""accounts"":[""7032 All Other Expenditures:Tech Hardware"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""National (deleted):Observation Support Technology (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""BUSINESS CHECKIN Expensify  000000 R30863672       BUSINESS CHECKING""}]"
"bdep_d43107b552ff7f8d440ec0ea","1077.97","2023-02-10T00:00:00.000Z","GUSTO            TAX 064853 230210 6semjti9vlg     The Wildflower Foundat","expense_refund","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","2002 Benefit Liability | BUSINESS CHECKING (XXXXXX 8945)","Gusto","[{""source"":""deposit_qbo_components"",""id"":""dqc_5vnHy5pgYDQf3k4Akjdjy"",""staged_payment_id"":""5vnHy5pgYDQf3k4Akjdjy"",""qb_deposit_id"":""25764"",""qb_entity_type"":""deposit"",""qb_entity_id"":""25764"",""amount"":""1077.97"",""date_received"":""2023-02-10T00:00:00.000Z"",""payer"":""Gusto"",""accounts"":[""2002 Benefit Liability"",""BUSINESS CHECKING (XXXXXX 8945)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""GUSTO            TAX 064853 230210 6semjti9vlg     The Wildflower Foundat""}]"
"bdep_d535f542c8842fccb486d897","485.20","2020-04-27T00:00:00.000Z","STRIPE           TRANSFER          ST-P8P1O6F5Q7T5 THE WILDFLOWER FOUNDAT","earned_income","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","4020 Services - Earned Income | BUSINESS CHECKING (XXXXXX 8945)","Stripe","[{""source"":""deposit_qbo_components"",""id"":""dqc_J0ApIuZidO6Mibw9ia_K2"",""staged_payment_id"":""J0ApIuZidO6Mibw9ia_K2"",""qb_deposit_id"":""11749"",""qb_entity_type"":""deposit"",""qb_entity_id"":""11749"",""amount"":""485.20"",""date_received"":""2020-04-27T00:00:00.000Z"",""payer"":""Stripe"",""accounts"":[""4020 Services - Earned Income"",""BUSINESS CHECKING (XXXXXX 8945)""],""classes"":[""Spo - Embracing Equity (deleted)""],""raw_reference"":""BUSINESS CHECKING (XXXXXX 8945)"",""line_description"":""STRIPE           TRANSFER          ST-P8P1O6F5Q7T5 THE WILDFLOWER FOUNDAT""}]"
"bdep_d541f91457986c076278db76","4990.56","2025-11-07T00:00:00.000Z","Wildflower New Y Receivable        016FUJNHO3WWU7K 016FUJNHO3WWU7K Wildflower New Y Bill.com Inv TW","membership","rule_derived","","reviewed: componentless deposit, all QB accounts non-donation (0185)","Network Membership Fees (School SItes)","Wildflower New York Charter School","[{""source"":""deposit_qbo_components"",""id"":""dqc_b9WY0TO7z6kqVf7qZARQj"",""staged_payment_id"":""b9WY0TO7z6kqVf7qZARQj"",""qb_deposit_id"":""36582"",""qb_entity_type"":""payment"",""qb_entity_id"":""36121"",""amount"":""4990.56"",""date_received"":""2025-11-06T00:00:00.000Z"",""payer"":""Wildflower New York Charter School"",""accounts"":[""Network Membership Fees (School SItes)""],""items"":[""School Contributions""],""raw_reference"":""P25110502 - 2399523"",""line_description"":""Inv TWF - Nov Invoice027"",""transaction_memo"":""Inv TWF - Nov Invoice027""}]"
